id,created_at,conversation_id,tweet,retweet_count,like_count,reply_count,quote_count,expanded_url,language,possibly_sensitive,in_reply_to_user_id,username,tweet_en,negative,neutral,positive,sentiment
1414241898907189248,2021-07-11 15:15:18+00:00,1414241898907189248,"The #COVID19 Dashboard has been updated: https://t.co/XhspoyTG79

On 11 July, 31,772 new cases and 26 deaths within 28 days of a positive test were reported across the UK.

45,881,721 people have now received the first dose of a #vaccine. 34,764,511 have received a 2nd dose. https://t.co/YTHtsUWTBA",51,96,41,7,http://coronavirus.data.gov.uk,en,False,,UKHSA,"The #COVID19 Dashboard has been updated: https://t.co/XhspoyTG79

On 11 July, 31,772 new cases and 26 deaths within 28 days of a positive test were reported across the UK.

45,881,721 people have now received the first dose of a #vaccine. 34,764,511 have received a 2nd dose. https://t.co/YTHtsUWTBA",0.52347,0.404092,0.072438,negative
1414116475842048004,2021-07-11 06:56:55+00:00,1414116475842048004,"RT @CareTalkMag: RT In this issue: “The ‘All Our Health’ framework helps professionals embed prevention within their work.”

@sturdy_debora…",8,0,0,0,,en,False,,UKHSA,"RT @CareTalkMag: RT In this issue: “The ‘All Our Health’ framework helps professionals embed prevention within their work.”

@sturdy_debora…",0.52347,0.404092,0.072438,negative
1413938059423404034,2021-07-10 19:07:57+00:00,1413938059423404034,"Within clinical risk groups, there will be people with more severe forms of illness – particularly in the immunosuppressed group – who may not respond as well to the vaccines, and we recommend they seek advice from their specialists. 

https://t.co/4RcVrGtgqm",104,190,137,66,https://www.gov.uk/government/news/covid-19-vaccines-highly-effective-in-most-people-in-clinical-risk-groups,en,False,,UKHSA,"Within clinical risk groups, there will be people with more severe forms of illness – particularly in the immunosuppressed group – who may not respond as well to the vaccines, and we recommend they seek advice from their specialists. 

https://t.co/4RcVrGtgqm",0.52347,0.404092,0.072438,negative
1413904292893892612,2021-07-10 16:53:47+00:00,1413904292893892612,"RT @DHSCgovuk: Latest data from @PHE_UK shows that both the Pfizer/BioNTech and Oxford/AstraZeneca #COVID19 vaccines are:

➡️ 74% effective…",49,0,0,0,,en,False,,UKHSA,"RT @DHSCgovuk: Latest data from @PHE_UK shows that both the Pfizer/BioNTech and Oxford/AstraZeneca #COVID19 vaccines are:

➡️ 74% effective…",0.52347,0.404092,0.072438,negative
1413876155011244032,2021-07-10 15:01:58+00:00,1413876155011244032,"The #COVID19 Dashboard has been updated: https://t.co/XhspoyTG79

On 10 July, 32,367 new cases and 34 deaths within 28 days of a positive test were reported across the UK.

45,786,550 people have now received the first dose of a #vaccine. 34,541,129 have received a 2nd dose. https://t.co/zfwvUSm94b",50,112,51,14,http://coronavirus.data.gov.uk,en,False,,UKHSA,"The #COVID19 Dashboard has been updated: https://t.co/XhspoyTG79

On 10 July, 32,367 new cases and 34 deaths within 28 days of a positive test were reported across the UK.

45,786,550 people have now received the first dose of a #vaccine. 34,541,129 have received a 2nd dose. https://t.co/zfwvUSm94b",0.52347,0.404092,0.072438,negative
1413529385819381764,2021-07-09 16:04:02+00:00,1413529385819381764,"Meeting up with friends and family this weekend?

It's safest to stay outside in the fresh air so any #COVID19 particles are blown away.

If you do go inside, open a window to let fresh air in.

More info: https://t.co/jjTlOoSJyJ https://t.co/kQoaWbFklb",25,65,117,16,http://gov.uk/coronavirus,en,False,,UKHSA,"Meeting up with friends and family this weekend?

It's safest to stay outside in the fresh air so any #COVID19 particles are blown away.

If you do go inside, open a window to let fresh air in.

More info: https://t.co/jjTlOoSJyJ https://t.co/kQoaWbFklb",0.52347,0.404092,0.072438,negative
1413517057967132674,2021-07-09 15:15:03+00:00,1413517057967132674,"The #COVID19 Dashboard has been updated: https://t.co/XhspoyTG79

On 9 July, 35,707 new cases and 29 deaths within 28 days of a positive test were reported across the UK.

45,697,875 people have now received the first dose of a #vaccine. 34,374,246 have received a 2nd dose. https://t.co/8hwV78LkRu",50,93,33,16,http://coronavirus.data.gov.uk,en,False,,UKHSA,"The #COVID19 Dashboard has been updated: https://t.co/XhspoyTG79

On 9 July, 35,707 new cases and 29 deaths within 28 days of a positive test were reported across the UK.

45,697,875 people have now received the first dose of a #vaccine. 34,374,246 have received a 2nd dose. https://t.co/8hwV78LkRu",0.52347,0.404092,0.072438,negative
1413513743065968646,2021-07-09 15:01:52+00:00,1413513743065968646,"RT @DHSCgovuk: Latest data from @PHE_UK shows that both the Pfizer/BioNTech and Oxford/AstraZeneca #COVID19 vaccines are:

➡️ 74% effective…",75,0,0,0,,en,False,,UKHSA,"RT @DHSCgovuk: Latest data from @PHE_UK shows that both the Pfizer/BioNTech and Oxford/AstraZeneca #COVID19 vaccines are:

➡️ 74% effective…",0.52347,0.404092,0.072438,negative
1413507937524404232,2021-07-09 14:38:48+00:00,1413506996502937600,"4. For those who are immunosuppressed, #COVID19 #vaccine effectiveness after a second dose is 74%, with similar protection to those who are not in a risk group. This rises from 4% after a first dose",4,24,6,2,,en,False,41822696.0,UKHSA,"4. For those who are immunosuppressed, #COVID19 #vaccine effectiveness after a second dose is 74%, with similar protection to those who are not in a risk group. This rises from 4% after a first dose",0.52347,0.404092,0.072438,negative
1413507808469954560,2021-07-09 14:38:17+00:00,1413506996502937600,"3. In people in risk groups aged 65 and over, #COVID19 #vaccine effectiveness with Pfizer-BioNTech is 89% and 80% with AstraZeneca.",2,27,2,0,,en,False,41822696.0,UKHSA,"3. In people in risk groups aged 65 and over, #COVID19 #vaccine effectiveness with Pfizer-BioNTech is 89% and 80% with AstraZeneca.",0.52347,0.404092,0.072438,negative
1413507630471995399,2021-07-09 14:37:35+00:00,1413506996502937600,"2. After two doses, #COVID19 #vaccine effectiveness is 81% with AstraZeneca in people in risk groups aged 16 to 64. 

No data is available for Pfizer-BioNTech",1,16,2,1,,en,False,41822696.0,UKHSA,"2. After two doses, #COVID19 #vaccine effectiveness is 81% with AstraZeneca in people in risk groups aged 16 to 64. 

No data is available for Pfizer-BioNTech",0.52347,0.404092,0.072438,negative
1413507396291416066,2021-07-09 14:36:39+00:00,1413506996502937600,"The study, which included more than 1 million people in at-risk groups, found: 

1. Overall #COVID19 #vaccine effectiveness against symptomatic disease in risk groups is approximately 60% after one dose of either AstraZeneca or Pfizer-BioNTech, with little variation by age.",4,13,2,0,,en,False,41822696.0,UKHSA,"The study, which included more than 1 million people in at-risk groups, found: 

1. Overall #COVID19 #vaccine effectiveness against symptomatic disease in risk groups is approximately 60% after one dose of either AstraZeneca or Pfizer-BioNTech, with little variation by age.",0.52347,0.404092,0.072438,negative
1413506996502937600,2021-07-09 14:35:04+00:00,1413506996502937600,"NEWS: #COVID19 #vaccines highly effective in clinical risk groups

https://t.co/mkVnxTqOrJ https://t.co/M6Me98SRln",52,114,32,16,https://www.gov.uk/government/news/covid-19-vaccines-highly-effective-in-clinical-risk-groups,en,False,,UKHSA,"NEWS: #COVID19 #vaccines highly effective in clinical risk groups

https://t.co/mkVnxTqOrJ https://t.co/M6Me98SRln",0.52347,0.404092,0.072438,negative
1413490591690858496,2021-07-09 13:29:53+00:00,1413430150096687104,"ICYMI: Earlier we published the total number of cases across all #COVID19 #variants in the UK 

https://t.co/NxiBAaLVss https://t.co/XB5OK2z8gB",8,16,4,2,https://www.gov.uk/government/news/confirmed-cases-of-covid-19-variants-identified-in-uk,en,False,41822696.0,UKHSA,"ICYMI: Earlier we published the total number of cases across all #COVID19 #variants in the UK 

https://t.co/NxiBAaLVss https://t.co/XB5OK2z8gB",0.52347,0.404092,0.072438,negative
1413464150072774658,2021-07-09 11:44:48+00:00,1413463791526891520,"Are you a woman aged 16-55 years? 

Have your say! Complete a survey about #reproductive #health and well-being: 

https://t.co/MkHPf8r8rG https://t.co/dw1De4uaGm",29,24,2,1,https://snapsurvey.phe.org.uk/reprohealth/,en,False,41822696.0,UKHSA,"Are you a woman aged 16-55 years? 

Have your say! Complete a survey about #reproductive #health and well-being: 

https://t.co/MkHPf8r8rG https://t.co/dw1De4uaGm",0.52347,0.404092,0.072438,negative
1413463791526891520,2021-07-09 11:43:23+00:00,1413463791526891520,"In 2018, over 7,500 women took part in our #reproductive health survey. Many told us of their desire for reproductive health problems to be normalised, destigmatised and openly discussed...

Read our blog: https://t.co/H42iSNzX9x",11,16,2,0,https://publichealthmatters.blog.gov.uk/2021/07/09/understanding-disparities-in-reproductive-health/,en,False,,UKHSA,"In 2018, over 7,500 women took part in our #reproductive health survey. Many told us of their desire for reproductive health problems to be normalised, destigmatised and openly discussed...

Read our blog: https://t.co/H42iSNzX9x",0.52347,0.404092,0.072438,negative
1413452911560912896,2021-07-09 11:00:09+00:00,1413452911560912896,"What healthcare services are migrants entitled to in England? What about vaccinations? 

Healthcare professionals can watch new animations in the #MigrantHealthGuide on https://t.co/8BjU9nY5oR to find out: https://t.co/bQNzU0MVej",4,5,1,2,http://GOV.UK,en,False,,UKHSA,"What healthcare services are migrants entitled to in England? What about vaccinations? 

Healthcare professionals can watch new animations in the #MigrantHealthGuide on https://t.co/8BjU9nY5oR to find out: https://t.co/bQNzU0MVej",0.52347,0.404092,0.072438,negative
1413441555029917699,2021-07-09 10:15:01+00:00,1413441555029917699,"ICYMI: We've announced the first countries that will receive genomic sequencing support through the New Variant Assessment Platform Programme (NVAP): https://t.co/TfdmNNBrlY

Dr Jenny Harries, CEO of UKHSA, emphasises the importance of supporting international colleagues: https://t.co/d6FEXfE50B",5,30,9,1,https://www.gov.uk/government/news/phe-to-provide-genomic-sequencing-support-to-partners-across-the-world,en,False,,UKHSA,"ICYMI: We've announced the first countries that will receive genomic sequencing support through the New Variant Assessment Platform Programme (NVAP): https://t.co/TfdmNNBrlY

Dr Jenny Harries, CEO of UKHSA, emphasises the importance of supporting international colleagues: https://t.co/d6FEXfE50B",0.52347,0.404092,0.072438,negative
1413430150096687104,2021-07-09 09:29:42+00:00,1413430150096687104,"We have published updated case numbers for all Variants Under Investigation and Variants of Concern in the UK. 

Delta cases have risen by 54,268 since last week, a 32% increase

See the data for yourself: https://t.co/NxiBAaLVss https://t.co/LlMFM9B9T6",51,73,35,14,https://www.gov.uk/government/news/confirmed-cases-of-covid-19-variants-identified-in-uk,en,False,,UKHSA,"We have published updated case numbers for all Variants Under Investigation and Variants of Concern in the UK. 

Delta cases have risen by 54,268 since last week, a 32% increase

See the data for yourself: https://t.co/NxiBAaLVss https://t.co/LlMFM9B9T6",0.52347,0.404092,0.072438,negative
1413414944968695810,2021-07-09 08:29:17+00:00,1413414944968695810,"ICYMI: We have published our latest #COVID19 #vaccine surveillance report. 

It shows around 30,300 deaths, 46,300 hospitalisations and 8,151,000 infections have now been prevented by the UK COVID-19 vaccination programme. 

Read more: https://t.co/4DGHOj4RkD https://t.co/NefDlQKwg2",14,41,5,3,https://www.gov.uk/government/news/covid-19-vaccine-surveillance-report-published,en,False,,UKHSA,"ICYMI: We have published our latest #COVID19 #vaccine surveillance report. 

It shows around 30,300 deaths, 46,300 hospitalisations and 8,151,000 infections have now been prevented by the UK COVID-19 vaccination programme. 

Read more: https://t.co/4DGHOj4RkD https://t.co/NefDlQKwg2",0.52347,0.404092,0.072438,negative
1413403747540156419,2021-07-09 07:44:47+00:00,1413403747540156419,"ICYMI: we've published our weekly #COVID19 surveillance report. 

It shows: 
- Cases are highest in 20-29 year olds.
- Cases continue to be highest in the North East.
- Hospital admissions remain highest in &gt;85yrs.
- Hospital admissions are currently highest in the North West. https://t.co/mux3YwfFRc",51,73,15,8,https://twitter.com/UKHSA/status/1413124234931490821,en,False,,UKHSA,"ICYMI: we've published our weekly #COVID19 surveillance report. 

It shows: 
- Cases are highest in 20-29 year olds.
- Cases continue to be highest in the North East.
- Hospital admissions remain highest in &gt;85yrs.
- Hospital admissions are currently highest in the North West. https://t.co/mux3YwfFRc",0.52347,0.404092,0.072438,negative
1413134709018689547,2021-07-08 13:55:44+00:00,1413134709018689547,"The latest #COVID19 #vaccine surveillance report has been published. 

Around 30,300 deaths, 46,300 hospitalisations and 8,151,000 infections have now been prevented by the UK COVID-19 vaccination programme. 

Read more: https://t.co/Vbx9OFtzVr https://t.co/xjAgwC8soa",62,141,48,13,http://www.gov.uk/government/news/covid-19-vaccine-surveillance-report-published,en,False,,UKHSA,"The latest #COVID19 #vaccine surveillance report has been published. 

Around 30,300 deaths, 46,300 hospitalisations and 8,151,000 infections have now been prevented by the UK COVID-19 vaccination programme. 

Read more: https://t.co/Vbx9OFtzVr https://t.co/xjAgwC8soa",0.52347,0.404092,0.072438,negative
1413126291520372739,2021-07-08 13:22:17+00:00,1413124234931490821,"Hospital admission rates for #COVID19 are currently highest in the North West.

Read more: https://t.co/a6mN93iPod https://t.co/diHCzW5APK",9,17,5,4,https://www.gov.uk/government/statistics/national-flu-and-covid-19-surveillance-reports,en,False,41822696.0,UKHSA,"Hospital admission rates for #COVID19 are currently highest in the North West.

Read more: https://t.co/a6mN93iPod https://t.co/diHCzW5APK",0.52347,0.404092,0.072438,negative
